,movie_title,genres,runtime_minutes,director_name,director_deathYear
1399,Wrath of Man,"Action,Crime,Thriller",119.0,Guy Ritchie,2
1400,The Musketeer,"Action,Adventure,Romance",104.0,Peter Hyams,2
1401,Resident Evil: The Final Chapter,"Action,Horror,Sci-Fi",107.0,Paul W.S. Anderson,2
1402,The Other Boleyn Girl,"Biography,Drama,History",115.0,Justin Chadwick,2
1403,The House,"Comedy,Crime",88.0,Andrew Jay Cohen,2
1404,Sweet November,"Drama,Romance",119.0,Pat O'Connor,2
1405,The Reaping,"Horror,Thriller",99.0,Stephen Hopkins,2
1406,Season of the Witch,"Action,Adventure,Fantasy",95.0,Dominic Sena,2
1407,Renaissance Man,"Comedy,Drama",128.0,Penny Marshall,2018
1408,Quest for Camelot,"Adventure,Animation,Comedy",86.0,Frederik Du Chau,2
1409,City by the Sea,"Crime,Drama,Mystery",108.0,Michael Caton-Jones,2
1410,At First Sight,"Drama,Romance",128.0,Irwin Winkler,2
1411,Mechanic: Resurrection,"Action,Adventure,Crime",98.0,Dennis Gansel,2
1412,Torque,"Action,Comedy,Crime",84.0,Joseph Kahn,2
1413,Fantastic Mr. Fox,"Adventure,Animation,Comedy",87.0,Wes Anderson,2
1414,The Happytime Murders,"Action,Comedy,Crime",91.0,Brian Henson,2
1415,Showgirls,Drama,128.0,Paul Verhoeven,2
1416,City Hall,"Crime,Drama,Mystery",111.0,Harold Becker,2
1417,Big Miracle,"Biography,Drama,Family",107.0,Ken Kwapis,2
1418,The Impossible,"Adventure,Drama,History",114.0,J.A. Bayona,2
1419,A Thousand Words,"Comedy,Drama,Fantasy",91.0,Brian Robbins,2
1420,Licorice Pizza,"Comedy,Drama,Romance",133.0,Paul Thomas Anderson,2
1421,Detroit,"Crime,Drama,History",143.0,Kathryn Bigelow,2
1422,Marie Antoinette,"Biography,Drama,History",123.0,Sofia Coppola,2
1423,Hunter Killer,"Action,Thriller",121.0,Donovan Marsh,2
1424,Get Carter,"Action,Crime,Drama",102.0,Stephen Kay,2
1425,Kiss of Death,"Crime,Drama,Thriller",101.0,Barbet Schroeder,2
1426,Keeping Up with the Joneses,"Action,Comedy",105.0,Greg Mottola,2
1427,Ishtar,"Action,Adventure,Comedy",107.0,Elaine May,2
1428,Memoirs of an Invisible Man,"Comedy,Romance,Sci-Fi",99.0,John Carpenter,2
1429,Amelia,"Adventure,Biography,Drama",111.0,Mira Nair,2
1430,Cirque du Freak: The Vampire's Assistant,"Action,Adventure,Fantasy",119.0,Paul Weitz,2
1431,New York Minute,"Comedy,Crime,Family",91.0,Dennie Gordon,2
1432,The Deep End of the Ocean,Drama,106.0,Ulu Grosbard,2012
1433,Alfie,"Comedy,Drama,Romance",103.0,Charles Shyer,2
1434,Malignant,"Crime,Horror,Mystery",111.0,James Wan,2
1435,Soul Men,"Comedy,Drama,Music",100.0,Malcolm D. Lee,2
1436,The Gunman,"Action,Adventure,Crime",115.0,Pierre Morel,2
1437,Pandorum,"Action,Horror,Mystery",108.0,Christian Alvart,2
1438,Duplex,Comedy,89.0,Danny DeVito,2
1439,Paranoia,"Drama,Thriller",106.0,Robert Luketic,2
1440,Raise the Titanic,"Action,Adventure,Drama",115.0,Jerry Jameson,2
1441,Baahubali: The Beginning,"Action,Drama",159.0,S.S. Rajamouli,2
1442,The Hurricane Heist,"Action,Adventure,Crime",103.0,Rob Cohen,2
1443,Victor Frankenstein,"Drama,Horror,Sci-Fi",110.0,Paul McGuigan,2
1444,The Goldfinch,Drama,149.0,John Crowley,2
1445,Extreme Ops,"Action,Adventure,Thriller",93.0,Christian Duguay,2
1446,Just Visiting,"Adventure,Comedy,Fantasy",88.0,Jean-Marie Poiré,2
1447,Snowpiercer,"Action,Drama,Sci-Fi",126.0,Bong Joon Ho,2
1448,Sunshine,"Sci-Fi,Thriller",107.0,Danny Boyle,2
1449,The Hudsucker Proxy,"Comedy,Drama,Fantasy",111.0,-,0
1450,Pirates,"Action,Adventure,Comedy",121.0,Roman Polanski,2
1451,Delgo,"Adventure,Animation,Comedy",94.0,-,0
1452,The Hunting Party,"Adventure,Comedy,Drama",101.0,Richard Shepard,2
1453,The Last Shot,"Comedy,Romance",93.0,Jeff Nathanson,2
1454,Superman III,"Action,Adventure,Comedy",125.0,Richard Lester,2
1455,Because I Said So,"Comedy,Romance",102.0,Michael Lehmann,2
1456,Frankenweenie,"Animation,Comedy,Drama",87.0,Tim Burton,2
1457,Sgt. Bilko,Comedy,93.0,Jonathan Lynn,2
1458,Serenity,"Action,Adventure,Sci-Fi",119.0,Joss Whedon,2
1459,Shoot 'Em Up,"Action,Comedy,Thriller",86.0,Michael Davis,2
1460,Against the Ropes,"Biography,Drama,Romance",110.0,Charles S. Dutton,2
1461,The Fast and the Furious,"Action,Crime,Thriller",106.0,Rob Cohen,2
1462,Sweet Home Alabama,"Comedy,Romance",108.0,Andy Tennant,2
1463,The Ugly Truth,"Comedy,Romance",96.0,Robert Luketic,2
1464,Star Trek: Generations,"Action,Adventure,Mystery",118.0,David Carson,2
1465,Captain Underpants: The First Epic Movie,"Action,Adventure,Animation",89.0,David Soren,2
1466,Paul Blart: Mall Cop 2,"Action,Comedy,Crime",94.0,Andy Fickman,2
1467,Why Him?,Comedy,111.0,John Hamburg,2
1468,Water for Elephants,"Drama,Romance",122.0,Francis Lawrence,2
1469,Life as We Know It,"Comedy,Drama,Romance",115.0,Greg Berlanti,2
1470,The Hurricane,"Biography,Drama,Sport",146.0,Norman Jewison,2
1471,Riddick,"Action,Adventure,Sci-Fi",119.0,David Twohy,2
1472,Heartbreakers,"Comedy,Crime,Romance",123.0,David Mirkin,2
1473,Enough,"Crime,Drama,Thriller",115.0,Michael Apted,2021
1474,The 5th Wave,"Action,Adventure,Sci-Fi",112.0,J Blakeson,2
1475,Push,"Action,Sci-Fi,Thriller",111.0,Paul McGuigan,2
1476,Rush,"Action,Biography,Drama",123.0,Ron Howard,2
1477,Angel Eyes,"Drama,Romance",102.0,Luis Mandoki,2
1478,Joe Somebody,"Comedy,Drama",98.0,John Pasquin,2
1479,Overlord,"Action,Horror,Sci-Fi",110.0,Julius Avery,2
1480,The War with Grandpa,"Comedy,Drama,Family",94.0,Tim Hill,2
1481,Only the Brave,"Action,Biography,Drama",134.0,Joseph Kosinski,2
1482,Extreme Measures,"Crime,Drama,Mystery",118.0,Michael Apted,2021
1483,The Thing,"Horror,Mystery,Sci-Fi",103.0,Matthijs van Heijningen Jr.,2
1484,Rock Star,"Drama,Music",105.0,Stephen Herek,2
1485,News of the World,"Action,Adventure,Drama",118.0,Paul Greengrass,2
1486,The Kitchen,"Action,Crime,Drama",102.0,Andrea Berloff,2
1487,White Squall,"Adventure,Drama",129.0,Ridley Scott,2
1488,City of Ember,"Adventure,Drama,Family",90.0,Gil Kenan,2
1489,Switchback,"Crime,Mystery,Thriller",118.0,Jeb Stuart,2
1490,The Sisters Brothers,"Drama,Western",122.0,Jacques Audiard,2
1491,Texas Rangers,"Action,Adventure,Drama",90.0,Steve Miner,2
1492,What to Expect When You're Expecting,"Comedy,Drama,Romance",110.0,Kirk Jones,2
1493,The Master,Drama,138.0,Paul Thomas Anderson,2
1494,The Express,"Biography,Drama,Sport",130.0,Gary Fleder,2
1495,Twilight,"Drama,Fantasy,Romance",122.0,Catherine Hardwicke,2
1496,Creed,"Action,Drama,Sport",133.0,Ryan Coogler,2
1497,The Town,"Crime,Drama,Thriller",125.0,Ben Affleck,2
1498,Dolphin Tale,"Drama,Family",113.0,Charles Martin Smith,2
1499,Game Night,"Action,Adventure,Comedy",100.0,-,0
1500,Burn After Reading,"Comedy,Crime,Drama",96.0,-,0
1501,Nim's Island,"Adventure,Comedy,Drama",96.0,-,0
1502,Cop Out,"Action,Comedy,Crime",107.0,Kevin Smith,2
1503,The Rite,"Drama,Horror,Mystery",114.0,Mikael Håfström,2
1504,Space Chimps,"Adventure,Animation,Comedy",81.0,Kirk DeMicco,2
1505,Magnolia,Drama,188.0,Paul Thomas Anderson,2
1506,Aloha,"Comedy,Drama,Romance",105.0,Cameron Crowe,2
1507,Blue Streak,"Action,Comedy,Crime",93.0,Les Mayfield,2
1508,Never Say Never Again,"Action,Adventure,Thriller",134.0,Irvin Kershner,2010
1509,Hot Tub Time Machine,"Comedy,Sci-Fi",101.0,Steve Pink,2
1510,Breakdown,"Crime,Drama,Mystery",93.0,Jonathan Mostow,2
1511,Dolphin Tale 2,"Drama,Family",107.0,Charles Martin Smith,2
1512,Beast,"Action,Comedy,Thriller",155.0,Nelson Dilipkumar,2
1513,Beast,"Action,Adventure,Drama",93.0,Baltasar Kormákur,2
1514,Collateral Beauty,"Drama,Romance",97.0,David Frankel,2
1515,A Man Apart,"Action,Crime,Drama",109.0,F. Gary Gray,2
1516,Reindeer Games,"Action,Adventure,Crime",104.0,John Frankenheimer,2002
1517,Snow Falling on Cedars,"Drama,Mystery,Romance",127.0,Scott Hicks,2
1518,Ghosts of Mississippi,"Drama,History",130.0,Rob Reiner,2
1519,Gattaca,"Drama,Sci-Fi,Thriller",106.0,Andrew Niccol,2
1520,Isn't She Great,"Biography,Comedy,Drama",95.0,Andrew Bergman,2
1521,There Be Dragons,"Biography,Drama,War",122.0,Roland Joffé,2
1522,Head of State,Comedy,95.0,Chris Rock,2
1523,It,Horror,135.0,Andy Muschietti,2
1524,The Hangover,Comedy,100.0,Todd Phillips,2
1525,The Blind Side,"Biography,Drama,Sport",129.0,John Lee Hancock,2
1526,Batman,"Action,Adventure",126.0,Tim Burton,2
1527,Austin Powers: The Spy Who Shagged Me,"Action,Adventure,Comedy",95.0,Jay Roach,2
1528,True Grit,"Drama,Western",110.0,-,0
1529,Lethal Weapon 3,"Action,Crime,Thriller",118.0,Richard Donner,2021
1530,Rush Hour,"Action,Comedy,Crime",98.0,Brett Ratner,2
1531,Identity Thief,"Comedy,Crime,Drama",111.0,Seth Gordon,2
1532,The Devil Wears Prada,"Comedy,Drama",109.0,David Frankel,2
1533,Horrible Bosses,"Comedy,Crime",98.0,Seth Gordon,2
1534,Spy Kids,"Action,Adventure,Comedy",88.0,Robert Rodriguez,2
1535,Trainwreck,"Comedy,Drama,Romance",125.0,Judd Apatow,2
1536,Saving Mr. Banks,"Biography,Comedy,Drama",125.0,John Lee Hancock,2
1537,Star Trek: The Motion Picture,"Adventure,Mystery,Sci-Fi",131.0,Robert Wise,2005
1538,21,"Crime,Drama,History",123.0,Robert Luketic,2
1539,Cape Fear,"Crime,Thriller",128.0,Martin Scorsese,2
1540,The English Patient,"Drama,Romance,War",162.0,Anthony Minghella,2008
1541,Hotel for Dogs,"Comedy,Family",100.0,Thor Freudenthal,2
1542,Guess Who,"Comedy,Romance",105.0,Kevin Rodney Sullivan,2
1543,L.A. Confidential,"Crime,Drama,Mystery",138.0,Curtis Hanson,2016
1544,Sky High,"Action,Comedy,Family",100.0,Mike Mitchell,2
1545,In & Out,"Comedy,Romance",90.0,Frank Oz,2
1546,A Nightmare on Elm Street,"Crime,Drama,Horror",95.0,Samuel Bayer,2
1547,The Cell,"Crime,Horror,Sci-Fi",107.0,Tarsem Singh,2
1548,Species,"Action,Horror,Sci-Fi",108.0,Roger Donaldson,2
1549,The Benchwarmers,"Comedy,Sport",85.0,Dennis Dugan,2
1550,Secretariat,"Biography,Drama,Family",123.0,Randall Wallace,2
1551,The Man in the Iron Mask,"Action,Adventure,Drama",132.0,Randall Wallace,2
1552,Friends with Benefits,"Comedy,Romance",109.0,Will Gluck,2
1553,Neighbors 2: Sorority Rising,Comedy,92.0,Nicholas Stoller,2
1554,TMNT,"Action,Adventure,Animation",87.0,Kevin Munroe,2
1555,Radio,"Biography,Drama,Sport",109.0,Michael Tollin,2
1556,Sicario: Day of the Soldado,"Action,Crime,Drama",122.0,Stefano Sollima,2
1557,Old Dogs,"Comedy,Family",88.0,Walt Becker,2
1558,Malcolm X,"Biography,Drama,History",202.0,Spike Lee,2
1559,Poltergeist,"Horror,Thriller",93.0,Gil Kenan,2
1560,12 Strong,"Action,Drama,History",130.0,Nicolai Fuglsig,2
1561,Must Love Dogs,"Comedy,Romance",98.0,Gary David Goldberg,2013
1562,License to Wed,"Comedy,Romance",91.0,Ken Kwapis,2
1563,Donnie Brasco,"Biography,Crime,Drama",127.0,Mike Newell,2
1564,Max Payne,"Action,Crime,Drama",100.0,John Moore,2
1565,Resident Evil,"Action,Horror,Sci-Fi",100.0,Paul W.S. Anderson,2
1566,The Ladykillers,"Comedy,Crime,Thriller",104.0,-,0
1567,Something Borrowed,"Comedy,Drama,Romance",112.0,Luke Greenfield,2
1568,The Nativity Story,"Adventure,Drama,Family",101.0,Catherine Hardwicke,2
1569,In Time,"Action,Sci-Fi,Thriller",109.0,Andrew Niccol,2
1570,The Back-up Plan,"Comedy,Romance",104.0,Alan Poul,2
1571,J. Edgar,"Biography,Drama,Romance",137.0,Clint Eastwood,2
1572,Bounce,"Drama,Romance",106.0,Don Roos,2
1573,Mile 22,"Action,Thriller",94.0,Peter Berg,2
1574,Hot Pursuit,"Action,Comedy,Crime",87.0,Anne Fletcher,2
1575,Concussion,"Biography,Drama,Sport",123.0,Peter Landesman,2
1576,The Foreigner,"Action,Thriller",113.0,Martin Campbell,2
1577,Closer,"Drama,Romance",104.0,Mike Nichols,2014
1578,Street Fighter,"Action,Adventure,Comedy",102.0,Steven E. de Souza,2
1579,Black Knight,"Adventure,Comedy,Fantasy",95.0,Gil Junger,2
1580,The Pianist,"Biography,Drama,Music",150.0,Roman Polanski,2
1581,House of Wax,"Horror,Thriller",113.0,Jaume Collet-Serra,2
1582,From Hell,"Horror,Mystery,Thriller",122.0,-,0
1583,Adrift,"Action,Adventure,Biography",96.0,Baltasar Kormákur,2
1584,Mirrors,"Horror,Mystery",110.0,Alexandre Aja,2
1585,Underworld: Blood Wars,"Action,Adventure,Fantasy",91.0,Anna Foerster,2
1586,Queen of the Damned,"Drama,Fantasy,Horror",101.0,Michael Rymer,2
1587,Untraceable,"Crime,Mystery,Thriller",101.0,Gregory Hoblit,2
1588,Predator 2,"Action,Horror,Sci-Fi",108.0,Stephen Hopkins,2
1589,Abduction,"Action,Mystery,Thriller",106.0,John Singleton,2019
1590,Abduction,"Horror,Thriller",84.0,Michael Atwill,2
1591,Flash Gordon,"Action,Adventure,Sci-Fi",111.0,Mike Hodges,2022
1592,Superhero Movie,"Action,Comedy,Sci-Fi",75.0,Craig Mazin,2
1593,Blast from the Past,"Comedy,Drama,Romance",112.0,Hugh Wilson,2018
1594,Alex Cross,"Action,Crime,Mystery",101.0,Rob Cohen,2
1595,Jersey Girl,"Comedy,Drama,Romance",102.0,Kevin Smith,2
1596,Midnight in the Garden of Good and Evil,"Crime,Drama,Mystery",155.0,Clint Eastwood,2
1597,Heist,"Action,Crime,Drama",109.0,David Mamet,2
1598,Hoffa,"Biography,Crime,Drama",140.0,Danny DeVito,2
1599,Whiskey Tango Foxtrot,"Biography,Comedy,Drama",112.0,-,0
1600,Ella Enchanted,"Comedy,Family,Fantasy",96.0,Tommy O'Haver,2
1601,Hitman: Agent 47,"Action,Crime,Thriller",96.0,Aleksander Bach,2
1602,Phantom Thread,"Drama,Romance",130.0,Paul Thomas Anderson,2
1603,Premium Rush,"Action,Crime,Thriller",91.0,David Koepp,2
1604,Broken City,"Action,Crime,Drama",109.0,Allen Hughes,2
1605,Valiant,"Adventure,Animation,Comedy",76.0,Gary Chapman,2
1606,Wonder Boys,"Comedy,Drama",107.0,Curtis Hanson,2016
1607,Cursed,"Comedy,Horror",97.0,Wes Craven,2015
1608,Walk Hard: The Dewey Cox Story,"Comedy,Music",96.0,Jake Kasdan,2
1609,The Four Feathers,"Action,Adventure,Drama",132.0,Shekhar Kapur,2
1610,Furry Vengeance,"Comedy,Family",92.0,Roger Kumble,2
1611,Parker,"Action,Crime,Thriller",118.0,Taylor Hackford,2
1612,Wimbledon,"Comedy,Romance,Sport",98.0,Richard Loncraine,2
1613,Bait,"Action,Comedy,Crime",119.0,Antoine Fuqua,2
1614,Lions for Lambs,"Crime,Drama,Mystery",92.0,Robert Redford,2
1615,Flight of the Intruder,"Action,Drama,Thriller",115.0,John Milius,2
1616,The Tree of Life,"Drama,Fantasy",139.0,Terrence Malick,2
1617,American Outlaws,"Action,Western",94.0,Les Mayfield,2
1618,Playing for Keeps,"Comedy,Romance,Sport",105.0,Gabriele Muccino,2
1619,Zoom,"Action,Adventure,Comedy",93.0,Peter Hewitt,2
1620,The Shipping News,Drama,111.0,Lasse Hallström,2
1621,The Young Victoria,"Biography,Drama,History",105.0,Jean-Marc Vallée,2021
1622,Sabotage,"Action,Crime,Drama",109.0,David Ayer,2
1623,Knock Off,"Action,Crime,Thriller",91.0,Hark Tsui,2
1624,Whiteout,"Action,Crime,Mystery",101.0,Dominic Sena,2
1625,Unfinished Business,"Comedy,Drama",91.0,Ken Scott,2
1626,The Walk,"Crime,Thriller",89.0,Timothy Fielding,2
1627,The Walk,"Adventure,Biography,Drama",123.0,Robert Zemeckis,2
1628,The Fountain,"Drama,Mystery,Romance",97.0,Darren Aronofsky,2
1629,Mandela: Long Walk to Freedom,"Biography,Drama,History",141.0,Justin Chadwick,2
1630,Punisher: War Zone,"Action,Crime,Drama",103.0,Lexi Alexander,2
1631,The Order,"Horror,Mystery,Thriller",102.0,Brian Helgeland,2
1632,A Good Year,"Comedy,Drama,Romance",117.0,Ridley Scott,2
1633,The Brothers Grimsby,"Action,Adventure,Comedy",83.0,Louis Leterrier,2
1634,The Snowman,"Crime,Drama,Thriller",119.0,Tomas Alfredson,2
1635,Femme Fatale,"Crime,Drama,Mystery",114.0,Brian De Palma,2
1636,Warriors of Virtue,"Action,Adventure,Fantasy",131.0,Ronny Yu,2
1637,Luther,"Biography,Drama,History",123.0,Eric Till,2
1638,Radio Flyer,Drama,114.0,-,0
1639,A Hologram for the King,"Comedy,Drama,Romance",98.0,Tom Tykwer,2
1640,Smilla's Sense of Snow,"Crime,Drama,Mystery",121.0,Bille August,2
1641,Playing for Keeps,Comedy,102.0,-,0
1642,Stolen,"Action,Crime,Thriller",96.0,Simon West,2
1643,Trespass,"Crime,Drama,Thriller",91.0,Joel Schumacher,2020
1644,The Darkest Hour,"Action,Adventure,Horror",89.0,Chris Gorak,2
1645,Baby Driver,"Action,Crime,Drama",113.0,Edgar Wright,2
1646,The Maze Runner,"Action,Mystery,Sci-Fi",113.0,Wes Ball,2
1647,The Longest Ride,"Comedy,Drama,Romance",123.0,George Tillman Jr.,2
1648,The Age of Innocence,"Drama,Romance",139.0,Martin Scorsese,2
1649,The Darkest Minds,"Action,Adventure,Drama",104.0,Jennifer Yuh Nelson,2
1650,Chill Factor,"Action,Adventure,Comedy",102.0,Hugh Johnson,2015
1651,The Astronaut's Wife,"Drama,Sci-Fi,Thriller",109.0,Rand Ravich,2
1652,I Dreamed of Africa,"Adventure,Biography,Drama",114.0,Hugh Hudson,2
1653,Reds,"Biography,Drama,History",195.0,Warren Beatty,2
1654,A Few Good Men,"Drama,Thriller",138.0,Rob Reiner,2
1655,Big Momma's House,"Action,Comedy,Crime",99.0,Raja Gosnell,2
1656,Exit Wounds,"Action,Crime,Thriller",101.0,Andrzej Bartkowiak,2
1657,Mike and Dave Need Wedding Dates,"Comedy,Romance",98.0,Jake Szymanski,2
1658,Step Up Revolution,"Drama,Music,Romance",99.0,Scott Speer,2
1659,Snakes on a Plane,"Action,Adventure,Crime",105.0,David R. Ellis,2013
1660,The Punisher,"Action,Crime,Drama",124.0,Jonathan Hensleigh,2
1661,The Watcher,"Crime,Drama,Mystery",97.0,Joe Charbanic,2
1662,21 Bridges,"Action,Crime,Drama",99.0,Brian Kirk,2
1663,Unhinged,"Action,Thriller",90.0,Derrick Borte,2
1664,Safe,"Action,Crime,Thriller",94.0,Boaz Yakin,2
1665,Doomsday,"Action,Sci-Fi,Thriller",113.0,Neil Marshall,2
1666,Pushing Tin,"Comedy,Drama,Romance",124.0,Mike Newell,2
1667,Freaks of Nature,"Comedy,Horror,Sci-Fi",92.0,Robbie Pickering,2
1668,Bridesmaids,"Comedy,Romance",125.0,Paul Feig,2
1669,The Reader,"Drama,Romance",124.0,Stephen Daldry,2
1670,The Big Wedding,"Comedy,Drama,Romance",90.0,Justin Zackham,2
1671,Wanderlust,"Comedy,Romance",98.0,David Wain,2
1672,Elf,"Adventure,Comedy,Family",97.0,Jon Favreau,2
1673,Phenomenon,"Drama,Fantasy,Romance",123.0,Jon Turteltaub,2
1674,Snow Dogs,"Adventure,Comedy,Family",99.0,Brian Levant,2
1675,Nacho Libre,"Comedy,Family,Sport",92.0,Jared Hess,2
1676,Scrooged,"Comedy,Drama,Fantasy",101.0,Richard Donner,2021
1677,Takers,"Action,Crime,Drama",107.0,John Luessenhop,2
1678,Source Code,"Action,Drama,Mystery",93.0,Duncan Jones,2
1679,Stigmata,Horror,103.0,Rupert Wainwright,2
1680,Men of Honor,"Biography,Drama",129.0,George Tillman Jr.,2
1681,I Feel Pretty,"Comedy,Romance",110.0,-,0
1682,"Big Mommas: Like Father, Like Son","Action,Comedy,Crime",107.0,John Whitesell,2
1683,Alive,"Biography,Drama,Thriller",128.0,Frank Marshall,2
1684,The Number 23,"Crime,Mystery,Thriller",98.0,Joel Schumacher,2020
1685,1941,"Action,Comedy,War",118.0,Steven Spielberg,2
1686,Bombshell,"Biography,Drama",109.0,Jay Roach,2
1687,A History of Violence,"Action,Crime,Drama",96.0,David Cronenberg,2
1688,The Incredible Burt Wonderstone,Comedy,100.0,Don Scardino,2
1689,The Quick and the Dead,"Action,Romance,Thriller",108.0,Sam Raimi,2
1690,Laws of Attraction,"Comedy,Romance",90.0,Peter Howitt,2
1691,Bad Times at the El Royale,"Crime,Drama,Mystery",141.0,Drew Goddard,2
1692,Going the Distance,"Comedy,Romance",103.0,Nanette Burstein,2
1693,Repo Men,"Action,Sci-Fi,Thriller",111.0,Miguel Sapochnik,2
1694,Dragon Wars: D-War,"Action,Drama,Fantasy",107.0,Hyung-rae Shim,2
1695,Bogus,"Comedy,Family,Fantasy",110.0,Norman Jewison,2
1696,Cats Don't Dance,"Animation,Comedy,Family",75.0,Mark Dindal,2
1697,Cradle Will Rock,Drama,132.0,Tim Robbins,2
1698,The Good German,"Drama,Mystery,Romance",105.0,Steven Soderbergh,2
1699,Apocalypse Now,"Drama,Mystery,War",147.0,Francis Ford Coppola,2
1700,42,"Biography,Drama,Sport",128.0,Brian Helgeland,2
1701,Flight,"Drama,Thriller",138.0,Robert Zemeckis,2
1702,Moonraker,"Action,Adventure,Sci-Fi",126.0,Lewis Gilbert,2018
1703,The Grand Budapest Hotel,"Adventure,Comedy,Crime",99.0,Wes Anderson,2
1704,Vacation,"Adventure,Comedy",99.0,-,0
1705,Arachnophobia,"Comedy,Horror,Thriller",109.0,Frank Marshall,2
1706,Frequency,"Crime,Drama,Mystery",118.0,Gregory Hoblit,2
1707,Hearts in Atlantis,"Drama,Mystery",101.0,Scott Hicks,2
1708,Extraordinary Measures,Drama,106.0,Tom Vaughan,2
1709,Get Shorty,"Comedy,Crime,Thriller",105.0,Barry Sonnenfeld,2
1710,Ghostbusters,"Action,Comedy,Fantasy",105.0,Ivan Reitman,2022
1711,Toy Story,"Adventure,Animation,Comedy",81.0,John Lasseter,2
1712,Crazy Rich Asians,"Comedy,Drama,Romance",120.0,Jon M. Chu,2
1713,Chicago,"Comedy,Crime,Musical",113.0,Rob Marshall,2
1714,Big Daddy,"Comedy,Drama",93.0,Dennis Dugan,2
1715,American Pie 2,Comedy,108.0,J.B. Rogers,2
1716,The Vow,"Drama,Romance",104.0,Michael Sucsy,2
1717,Speed,"Action,Adventure,Thriller",116.0,Jan de Bont,2
1718,The Hunt for Red October,"Action,Adventure,Thriller",135.0,John McTiernan,2
1719,Remember the Titans,"Biography,Drama,Sport",113.0,Boaz Yakin,2
1720,District 9,"Action,Sci-Fi,Thriller",112.0,Neill Blomkamp,2
1721,Dodgeball: A True Underdog Story,"Comedy,Sport",92.0,Rawson Marshall Thurber,2
1722,The Addams Family,"Comedy,Fantasy",99.0,Barry Sonnenfeld,2
1723,Ace Ventura: When Nature Calls,"Adventure,Comedy,Crime",90.0,Steve Oedekerk,2
1724,The Princess Diaries,"Comedy,Family,Romance",115.0,Garry Marshall,2016
1725,Analyze This,"Comedy,Crime",103.0,Harold Ramis,2014
1726,The First Wives Club,Comedy,103.0,Hugh Wilson,2018
1727,Million Dollar Baby,"Drama,Sport",132.0,Clint Eastwood,2
1728,Se7en,"Crime,Drama,Mystery",127.0,David Fincher,2
1729,Mystic River,"Crime,Drama,Mystery",138.0,Clint Eastwood,2
1730,Sisters,Comedy,118.0,Jason Moore,2
1731,The Notebook,"Drama,Romance",123.0,Nick Cassavetes,2
1732,Hannah Montana: The Movie,"Comedy,Drama,Family",102.0,Peter Chelsom,2
1733,27 Dresses,"Comedy,Romance",111.0,Anne Fletcher,2
1734,Rugrats in Paris,"Adventure,Animation,Comedy",78.0,-,0
1735,The Prince of Tides,"Drama,Romance",132.0,Barbra Streisand,2
1736,Four Brothers,"Action,Crime,Drama",109.0,John Singleton,2019
1737,Legends of the Fall,"Drama,Romance,War",133.0,Edward Zwick,2
1738,Looper,"Action,Drama,Sci-Fi",119.0,Rian Johnson,2
1739,Warm Bodies,"Comedy,Horror,Romance",98.0,Jonathan Levine,2
1740,About Schmidt,Drama,125.0,Alexander Payne,2
1741,The Nut Job,"Adventure,Animation,Comedy",85.0,Peter Lepeniotis,2
1742,Down to Earth,"Comedy,Fantasy",87.0,-,0
1743,Babe,"Comedy,Drama,Family",91.0,Chris Noonan,2
1744,Hope Springs,"Comedy,Drama,Romance",100.0,David Frankel,2
